X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
1900, -1900, 1500, 0, image_+001900_-001900_+001500.png, 44, 6, 0
2000, -1900, 1500, 0, image_+002000_-001900_+001500.png, 45, 6, 0
2100, -1900, 1500, 0, image_+002100_-001900_+001500.png, 46, 6, 0
2200, -1900, 1500, 0, image_+002200_-001900_+001500.png, 47, 6, 0
2300, -1900, 1500, 0, image_+002300_-001900_+001500.png, 48, 6, 0
2400, -1900, 1500, 0, image_+002400_-001900_+001500.png, 49, 6, 0
2500, -1900, 1500, 0, image_+002500_-001900_+001500.png, 50, 6, 0
-2500, -1800, 1500, 0, image_-002500_-001800_+001500.png, 0, 7, 0
-2400, -1800, 1500, 0, image_-002400_-001800_+001500.png, 1, 7, 0
-2300, -1800, 1500, 0, image_-002300_-001800_+001500.png, 2, 7, 0
-2200, -1800, 1500, 0, image_-002200_-001800_+001500.png, 3, 7, 0
-2100, -1800, 1500, 0, image_-002100_-001800_+001500.png, 4, 7, 0
-2000, -1800, 1500, 0, image_-002000_-001800_+001500.png, 5, 7, 0
-1900, -1800, 1500, 0, image_-001900_-001800_+001500.png, 6, 7, 0
-1800, -1800, 1500, 0, image_-001800_-001800_+001500.png, 7, 7, 0
-1700, -1800, 1500, 0, image_-001700_-001800_+001500.png, 8, 7, 0
-1600, -1800, 1500, 0, image_-001600_-001800_+001500.png, 9, 7, 0
-1500, -1800, 1500, 0, image_-001500_-001800_+001500.png, 10, 7, 0
-1400, -1800, 1500, 0, image_-001400_-001800_+001500.png, 11, 7, 0
-1300, -1800, 1500, 0, image_-001300_-001800_+001500.png, 12, 7, 0
-1200, -1800, 1500, 0, image_-001200_-001800_+001500.png, 13, 7, 0
-1100, -1800, 1500, 0, image_-001100_-001800_+001500.png, 14, 7, 0
-1000, -1800, 1500, 0, image_-001000_-001800_+001500.png, 15, 7, 0
-900, -1800, 1500, 0, image_-000900_-001800_+001500.png, 16, 7, 0
-800, -1800, 1500, 0, image_-000800_-001800_+001500.png, 17, 7, 0
-700, -1800, 1500, 0, image_-000700_-001800_+001500.png, 18, 7, 0
-600, -1800, 1500, 0, image_-000600_-001800_+001500.png, 19, 7, 0
-500, -1800, 1500, 0, image_-000500_-001800_+001500.png, 20, 7, 0
-400, -1800, 1500, 0, image_-000400_-001800_+001500.png, 21, 7, 0
-300, -1800, 1500, 0, image_-000300_-001800_+001500.png, 22, 7, 0
-200, -1800, 1500, 0, image_-000200_-001800_+001500.png, 23, 7, 0
-100, -1800, 1500, 0, image_-000100_-001800_+001500.png, 24, 7, 0
0, -1800, 1500, 0, image_+000000_-001800_+001500.png, 25, 7, 0
100, -1800, 1500, 0, image_+000100_-001800_+001500.png, 26, 7, 0
200, -1800, 1500, 0, image_+000200_-001800_+001500.png, 27, 7, 0
300, -1800, 1500, 0, image_+000300_-001800_+001500.png, 28, 7, 0
400, -1800, 1500, 0, image_+000400_-001800_+001500.png, 29, 7, 0
500, -1800, 1500, 0, image_+000500_-001800_+001500.png, 30, 7, 0
600, -1800, 1500, 0, image_+000600_-001800_+001500.png, 31, 7, 0
700, -1800, 1500, 0, image_+000700_-001800_+001500.png, 32, 7, 0
800, -1800, 1500, 0, image_+000800_-001800_+001500.png, 33, 7, 0
900, -1800, 1500, 0, image_+000900_-001800_+001500.png, 34, 7, 0
1000, -1800, 1500, 0, image_+001000_-001800_+001500.png, 35, 7, 0
1100, -1800, 1500, 0, image_+001100_-001800_+001500.png, 36, 7, 0
1200, -1800, 1500, 0, image_+001200_-001800_+001500.png, 37, 7, 0
1300, -1800, 1500, 0, image_+001300_-001800_+001500.png, 38, 7, 0
1400, -1800, 1500, 0, image_+001400_-001800_+001500.png, 39, 7, 0
1500, -1800, 1500, 0, image_+001500_-001800_+001500.png, 40, 7, 0
1600, -1800, 1500, 0, image_+001600_-001800_+001500.png, 41, 7, 0
1700, -1800, 1500, 0, image_+001700_-001800_+001500.png, 42, 7, 0
1800, -1800, 1500, 0, image_+001800_-001800_+001500.png, 43, 7, 0
1900, -1800, 1500, 0, image_+001900_-001800_+001500.png, 44, 7, 0
2000, -1800, 1500, 0, image_+002000_-001800_+001500.png, 45, 7, 0
2100, -1800, 1500, 0, image_+002100_-001800_+001500.png, 46, 7, 0
2200, -1800, 1500, 0, image_+002200_-001800_+001500.png, 47, 7, 0
2300, -1800, 1500, 0, image_+002300_-001800_+001500.png, 48, 7, 0
2400, -1800, 1500, 0, image_+002400_-001800_+001500.png, 49, 7, 0
2500, -1800, 1500, 0, image_+002500_-001800_+001500.png, 50, 7, 0
-2500, -1700, 1500, 0, image_-002500_-001700_+001500.png, 0, 8, 0
-2400, -1700, 1500, 0, image_-002400_-001700_+001500.png, 1, 8, 0
-2300, -1700, 1500, 0, image_-002300_-001700_+001500.png, 2, 8, 0
-2200, -1700, 1500, 0, image_-002200_-001700_+001500.png, 3, 8, 0
-2100, -1700, 1500, 0, image_-002100_-001700_+001500.png, 4, 8, 0
-2000, -1700, 1500, 0, image_-002000_-001700_+001500.png, 5, 8, 0
-1900, -1700, 1500, 0, image_-001900_-001700_+001500.png, 6, 8, 0
-1800, -1700, 1500, 0, image_-001800_-001700_+001500.png, 7, 8, 0
-1700, -1700, 1500, 0, image_-001700_-001700_+001500.png, 8, 8, 0
-1600, -1700, 1500, 0, image_-001600_-001700_+001500.png, 9, 8, 0
-1500, -1700, 1500, 0, image_-001500_-001700_+001500.png, 10, 8, 0
-1400, -1700, 1500, 0, image_-001400_-001700_+001500.png, 11, 8, 0
-1300, -1700, 1500, 0, image_-001300_-001700_+001500.png, 12, 8, 0
-1200, -1700, 1500, 0, image_-001200_-001700_+001500.png, 13, 8, 0
-1100, -1700, 1500, 0, image_-001100_-001700_+001500.png, 14, 8, 0
-1000, -1700, 1500, 0, image_-001000_-001700_+001500.png, 15, 8, 0
-900, -1700, 1500, 0, image_-000900_-001700_+001500.png, 16, 8, 0
-800, -1700, 1500, 0, image_-000800_-001700_+001500.png, 17, 8, 0
-700, -1700, 1500, 0, image_-000700_-001700_+001500.png, 18, 8, 0
-600, -1700, 1500, 0, image_-000600_-001700_+001500.png, 19, 8, 0
-500, -1700, 1500, 0, image_-000500_-001700_+001500.png, 20, 8, 0
-400, -1700, 1500, 0, image_-000400_-001700_+001500.png, 21, 8, 0
-300, -1700, 1500, 0, image_-000300_-001700_+001500.png, 22, 8, 0
-200, -1700, 1500, 0, image_-000200_-001700_+001500.png, 23, 8, 0
-100, -1700, 1500, 0, image_-000100_-001700_+001500.png, 24, 8, 0
0, -1700, 1500, 0, image_+000000_-001700_+001500.png, 25, 8, 0
100, -1700, 1500, 0, image_+000100_-001700_+001500.png, 26, 8, 0
200, -1700, 1500, 0, image_+000200_-001700_+001500.png, 27, 8, 0
300, -1700, 1500, 0, image_+000300_-001700_+001500.png, 28, 8, 0
400, -1700, 1500, 0, image_+000400_-001700_+001500.png, 29, 8, 0
500, -1700, 1500, 0, image_+000500_-001700_+001500.png, 30, 8, 0
600, -1700, 1500, 0, image_+000600_-001700_+001500.png, 31, 8, 0
700, -1700, 1500, 0, image_+000700_-001700_+001500.png, 32, 8, 0
800, -1700, 1500, 0, image_+000800_-001700_+001500.png, 33, 8, 0
900, -1700, 1500, 0, image_+000900_-001700_+001500.png, 34, 8, 0
1000, -1700, 1500, 0, image_+001000_-001700_+001500.png, 35, 8, 0
1100, -1700, 1500, 0, image_+001100_-001700_+001500.png, 36, 8, 0
1200, -1700, 1500, 0, image_+001200_-001700_+001500.png, 37, 8, 0
1300, -1700, 1500, 0, image_+001300_-001700_+001500.png, 38, 8, 0
1400, -1700, 1500, 0, image_+001400_-001700_+001500.png, 39, 8, 0
1500, -1700, 1500, 0, image_+001500_-001700_+001500.png, 40, 8, 0
1600, -1700, 1500, 0, image_+001600_-001700_+001500.png, 41, 8, 0
1700, -1700, 1500, 0, image_+001700_-001700_+001500.png, 42, 8, 0
1800, -1700, 1500, 0, image_+001800_-001700_+001500.png, 43, 8, 0
1900, -1700, 1500, 0, image_+001900_-001700_+001500.png, 44, 8, 0
2000, -1700, 1500, 0, image_+002000_-001700_+001500.png, 45, 8, 0
2100, -1700, 1500, 0, image_+002100_-001700_+001500.png, 46, 8, 0
2200, -1700, 1500, 0, image_+002200_-001700_+001500.png, 47, 8, 0
2300, -1700, 1500, 0, image_+002300_-001700_+001500.png, 48, 8, 0
2400, -1700, 1500, 0, image_+002400_-001700_+001500.png, 49, 8, 0
2500, -1700, 1500, 0, image_+002500_-001700_+001500.png, 50, 8, 0
-2500, -1600, 1500, 0, image_-002500_-001600_+001500.png, 0, 9, 0
-2400, -1600, 1500, 0, image_-002400_-001600_+001500.png, 1, 9, 0
-2300, -1600, 1500, 0, image_-002300_-001600_+001500.png, 2, 9, 0
-2200, -1600, 1500, 0, image_-002200_-001600_+001500.png, 3, 9, 0
-2100, -1600, 1500, 0, image_-002100_-001600_+001500.png, 4, 9, 0
-2000, -1600, 1500, 0, image_-002000_-001600_+001500.png, 5, 9, 0
-1900, -1600, 1500, 0, image_-001900_-001600_+001500.png, 6, 9, 0
-1800, -1600, 1500, 0, image_-001800_-001600_+001500.png, 7, 9, 0
-1700, -1600, 1500, 0, image_-001700_-001600_+001500.png, 8, 9, 0
-1600, -1600, 1500, 0, image_-001600_-001600_+001500.png, 9, 9, 0
-1500, -1600, 1500, 0, image_-001500_-001600_+001500.png, 10, 9, 0
-1400, -1600, 1500, 0, image_-001400_-001600_+001500.png, 11, 9, 0
-1300, -1600, 1500, 0, image_-001300_-001600_+001500.png, 12, 9, 0
-1200, -1600, 1500, 0, image_-001200_-001600_+001500.png, 13, 9, 0
-1100, -1600, 1500, 0, image_-001100_-001600_+001500.png, 14, 9, 0
-1000, -1600, 1500, 0, image_-001000_-001600_+001500.png, 15, 9, 0
-900, -1600, 1500, 0, image_-000900_-001600_+001500.png, 16, 9, 0
-800, -1600, 1500, 0, image_-000800_-001600_+001500.png, 17, 9, 0
-700, -1600, 1500, 0, image_-000700_-001600_+001500.png, 18, 9, 0
-600, -1600, 1500, 0, image_-000600_-001600_+001500.png, 19, 9, 0
-500, -1600, 1500, 0, image_-000500_-001600_+001500.png, 20, 9, 0
-400, -1600, 1500, 0, image_-000400_-001600_+001500.png, 21, 9, 0
-300, -1600, 1500, 0, image_-000300_-001600_+001500.png, 22, 9, 0
-200, -1600, 1500, 0, image_-000200_-001600_+001500.png, 23, 9, 0
-100, -1600, 1500, 0, image_-000100_-001600_+001500.png, 24, 9, 0
0, -1600, 1500, 0, image_+000000_-001600_+001500.png, 25, 9, 0
100, -1600, 1500, 0, image_+000100_-001600_+001500.png, 26, 9, 0
200, -1600, 1500, 0, image_+000200_-001600_+001500.png, 27, 9, 0
300, -1600, 1500, 0, image_+000300_-001600_+001500.png, 28, 9, 0
400, -1600, 1500, 0, image_+000400_-001600_+001500.png, 29, 9, 0
500, -1600, 1500, 0, image_+000500_-001600_+001500.png, 30, 9, 0
600, -1600, 1500, 0, image_+000600_-001600_+001500.png, 31, 9, 0
700, -1600, 1500, 0, image_+000700_-001600_+001500.png, 32, 9, 0
800, -1600, 1500, 0, image_+000800_-001600_+001500.png, 33, 9, 0
900, -1600, 1500, 0, image_+000900_-001600_+001500.png, 34, 9, 0
1000, -1600, 1500, 0, image_+001000_-001600_+001500.png, 35, 9, 0
1100, -1600, 1500, 0, image_+001100_-001600_+001500.png, 36, 9, 0
1200, -1600, 1500, 0, image_+001200_-001600_+001500.png, 37, 9, 0
1300, -1600, 1500, 0, image_+001300_-001600_+001500.png, 38, 9, 0
1400, -1600, 1500, 0, image_+001400_-001600_+001500.png, 39, 9, 0
1500, -1600, 1500, 0, image_+001500_-001600_+001500.png, 40, 9, 0
1600, -1600, 1500, 0, image_+001600_-001600_+001500.png, 41, 9, 0
1700, -1600, 1500, 0, image_+001700_-001600_+001500.png, 42, 9, 0
1800, -1600, 1500, 0, image_+001800_-001600_+001500.png, 43, 9, 0
1900, -1600, 1500, 0, image_+001900_-001600_+001500.png, 44, 9, 0
2000, -1600, 1500, 0, image_+002000_-001600_+001500.png, 45, 9, 0
2100, -1600, 1500, 0, image_+002100_-001600_+001500.png, 46, 9, 0
2200, -1600, 1500, 0, image_+002200_-001600_+001500.png, 47, 9, 0
2300, -1600, 1500, 0, image_+002300_-001600_+001500.png, 48, 9, 0
2400, -1600, 1500, 0, image_+002400_-001600_+001500.png, 49, 9, 0
2500, -1600, 1500, 0, image_+002500_-001600_+001500.png, 50, 9, 0
-2500, -1500, 1500, 0, image_-002500_-001500_+001500.png, 0, 10, 0
-2400, -1500, 1500, 0, image_-002400_-001500_+001500.png, 1, 10, 0
-2300, -1500, 1500, 0, image_-002300_-001500_+001500.png, 2, 10, 0
-2200, -1500, 1500, 0, image_-002200_-001500_+001500.png, 3, 10, 0
-2100, -1500, 1500, 0, image_-002100_-001500_+001500.png, 4, 10, 0
-2000, -1500, 1500, 0, image_-002000_-001500_+001500.png, 5, 10, 0
-1900, -1500, 1500, 0, image_-001900_-001500_+001500.png, 6, 10, 0
-1800, -1500, 1500, 0, image_-001800_-001500_+001500.png, 7, 10, 0
-1700, -1500, 1500, 0, image_-001700_-001500_+001500.png, 8, 10, 0
-1600, -1500, 1500, 0, image_-001600_-001500_+001500.png, 9, 10, 0
-1500, -1500, 1500, 0, image_-001500_-001500_+001500.png, 10, 10, 0
-1400, -1500, 1500, 0, image_-001400_-001500_+001500.png, 11, 10, 0
-1300, -1500, 1500, 0, image_-001300_-001500_+001500.png, 12, 10, 0
-1200, -1500, 1500, 0, image_-001200_-001500_+001500.png, 13, 10, 0
-1100, -1500, 1500, 0, image_-001100_-001500_+001500.png, 14, 10, 0
-1000, -1500, 1500, 0, image_-001000_-001500_+001500.png, 15, 10, 0
-900, -1500, 1500, 0, image_-000900_-001500_+001500.png, 16, 10, 0
-800, -1500, 1500, 0, image_-000800_-001500_+001500.png, 17, 10, 0
-700, -1500, 1500, 0, image_-000700_-001500_+001500.png, 18, 10, 0
-600, -1500, 1500, 0, image_-000600_-001500_+001500.png, 19, 10, 0
-500, -1500, 1500, 0, image_-000500_-001500_+001500.png, 20, 10, 0
-400, -1500, 1500, 0, image_-000400_-001500_+001500.png, 21, 10, 0
-300, -1500, 1500, 0, image_-000300_-001500_+001500.png, 22, 10, 0
-200, -1500, 1500, 0, image_-000200_-001500_+001500.png, 23, 10, 0
-100, -1500, 1500, 0, image_-000100_-001500_+001500.png, 24, 10, 0
0, -1500, 1500, 0, image_+000000_-001500_+001500.png, 25, 10, 0
100, -1500, 1500, 0, image_+000100_-001500_+001500.png, 26, 10, 0
200, -1500, 1500, 0, image_+000200_-001500_+001500.png, 27, 10, 0
300, -1500, 1500, 0, image_+000300_-001500_+001500.png, 28, 10, 0
400, -1500, 1500, 0, image_+000400_-001500_+001500.png, 29, 10, 0
500, -1500, 1500, 0, image_+000500_-001500_+001500.png, 30, 10, 0
600, -1500, 1500, 0, image_+000600_-001500_+001500.png, 31, 10, 0
700, -1500, 1500, 0, image_+000700_-001500_+001500.png, 32, 10, 0
800, -1500, 1500, 0, image_+000800_-001500_+001500.png, 33, 10, 0
900, -1500, 1500, 0, image_+000900_-001500_+001500.png, 34, 10, 0
1000, -1500, 1500, 0, image_+001000_-001500_+001500.png, 35, 10, 0
1100, -1500, 1500, 0, image_+001100_-001500_+001500.png, 36, 10, 0
1200, -1500, 1500, 0, image_+001200_-001500_+001500.png, 37, 10, 0
1300, -1500, 1500, 0, image_+001300_-001500_+001500.png, 38, 10, 0
1400, -1500, 1500, 0, image_+001400_-001500_+001500.png, 39, 10, 0
1500, -1500, 1500, 0, image_+001500_-001500_+001500.png, 40, 10, 0
1600, -1500, 1500, 0, image_+001600_-001500_+001500.png, 41, 10, 0
1700, -1500, 1500, 0, image_+001700_-001500_+001500.png, 42, 10, 0
1800, -1500, 1500, 0, image_+001800_-001500_+001500.png, 43, 10, 0
1900, -1500, 1500, 0, image_+001900_-001500_+001500.png, 44, 10, 0
2000, -1500, 1500, 0, image_+002000_-001500_+001500.png, 45, 10, 0
2100, -1500, 1500, 0, image_+002100_-001500_+001500.png, 46, 10, 0
2200, -1500, 1500, 0, image_+002200_-001500_+001500.png, 47, 10, 0
2300, -1500, 1500, 0, image_+002300_-001500_+001500.png, 48, 10, 0
2400, -1500, 1500, 0, image_+002400_-001500_+001500.png, 49, 10, 0
2500, -1500, 1500, 0, image_+002500_-001500_+001500.png, 50, 10, 0
-2500, -1400, 1500, 0, image_-002500_-001400_+001500.png, 0, 11, 0
-2400, -1400, 1500, 0, image_-002400_-001400_+001500.png, 1, 11, 0
-2300, -1400, 1500, 0, image_-002300_-001400_+001500.png, 2, 11, 0
-2200, -1400, 1500, 0, image_-002200_-001400_+001500.png, 3, 11, 0
-2100, -1400, 1500, 0, image_-002100_-001400_+001500.png, 4, 11, 0
-2000, -1400, 1500, 0, image_-002000_-001400_+001500.png, 5, 11, 0
-1900, -1400, 1500, 0, image_-001900_-001400_+001500.png, 6, 11, 0
-1800, -1400, 1500, 0, image_-001800_-001400_+001500.png, 7, 11, 0
-1700, -1400, 1500, 0, image_-001700_-001400_+001500.png, 8, 11, 0
-1600, -1400, 1500, 0, image_-001600_-001400_+001500.png, 9, 11, 0
-1500, -1400, 1500, 0, image_-001500_-001400_+001500.png, 10, 11, 0
-1400, -1400, 1500, 0, image_-001400_-001400_+001500.png, 11, 11, 0
-1300, -1400, 1500, 0, image_-001300_-001400_+001500.png, 12, 11, 0
-1200, -1400, 1500, 0, image_-001200_-001400_+001500.png, 13, 11, 0
-1100, -1400, 1500, 0, image_-001100_-001400_+001500.png, 14, 11, 0
-1000, -1400, 1500, 0, image_-001000_-001400_+001500.png, 15, 11, 0
-900, -1400, 1500, 0, image_-000900_-001400_+001500.png, 16, 11, 0
-800, -1400, 1500, 0, image_-000800_-001400_+001500.png, 17, 11, 0
-700, -1400, 1500, 0, image_-000700_-001400_+001500.png, 18, 11, 0
-600, -1400, 1500, 0, image_-000600_-001400_+001500.png, 19, 11, 0
-500, -1400, 1500, 0, image_-000500_-001400_+001500.png, 20, 11, 0
-400, -1400, 1500, 0, image_-000400_-001400_+001500.png, 21, 11, 0
-300, -1400, 1500, 0, image_-000300_-001400_+001500.png, 22, 11, 0
-200, -1400, 1500, 0, image_-000200_-001400_+001500.png, 23, 11, 0
-100, -1400, 1500, 0, image_-000100_-001400_+001500.png, 24, 11, 0
0, -1400, 1500, 0, image_+000000_-001400_+001500.png, 25, 11, 0
100, -1400, 1500, 0, image_+000100_-001400_+001500.png, 26, 11, 0
200, -1400, 1500, 0, image_+000200_-001400_+001500.png, 27, 11, 0
300, -1400, 1500, 0, image_+000300_-001400_+001500.png, 28, 11, 0
400, -1400, 1500, 0, image_+000400_-001400_+001500.png, 29, 11, 0
500, -1400, 1500, 0, image_+000500_-001400_+001500.png, 30, 11, 0
600, -1400, 1500, 0, image_+000600_-001400_+001500.png, 31, 11, 0
700, -1400, 1500, 0, image_+000700_-001400_+001500.png, 32, 11, 0
800, -1400, 1500, 0, image_+000800_-001400_+001500.png, 33, 11, 0
900, -1400, 1500, 0, image_+000900_-001400_+001500.png, 34, 11, 0
1000, -1400, 1500, 0, image_+001000_-001400_+001500.png, 35, 11, 0
1100, -1400, 1500, 0, image_+001100_-001400_+001500.png, 36, 11, 0
1200, -1400, 1500, 0, image_+001200_-001400_+001500.png, 37, 11, 0
1300, -1400, 1500, 0, image_+001300_-001400_+001500.png, 38, 11, 0
1400, -1400, 1500, 0, image_+001400_-001400_+001500.png, 39, 11, 0
1500, -1400, 1500, 0, image_+001500_-001400_+001500.png, 40, 11, 0
1600, -1400, 1500, 0, image_+001600_-001400_+001500.png, 41, 11, 0
1700, -1400, 1500, 0, image_+001700_-001400_+001500.png, 42, 11, 0
1800, -1400, 1500, 0, image_+001800_-001400_+001500.png, 43, 11, 0
1900, -1400, 1500, 0, image_+001900_-001400_+001500.png, 44, 11, 0
2000, -1400, 1500, 0, image_+002000_-001400_+001500.png, 45, 11, 0
2100, -1400, 1500, 0, image_+002100_-001400_+001500.png, 46, 11, 0
2200, -1400, 1500, 0, image_+002200_-001400_+001500.png, 47, 11, 0
2300, -1400, 1500, 0, image_+002300_-001400_+001500.png, 48, 11, 0
2400, -1400, 1500, 0, image_+002400_-001400_+001500.png, 49, 11, 0
2500, -1400, 1500, 0, image_+002500_-001400_+001500.png, 50, 11, 0
-2500, -1300, 1500, 0, image_-002500_-001300_+001500.png, 0, 12, 0
-2400, -1300, 1500, 0, image_-002400_-001300_+001500.png, 1, 12, 0
-2300, -1300, 1500, 0, image_-002300_-001300_+001500.png, 2, 12, 0
-2200, -1300, 1500, 0, image_-002200_-001300_+001500.png, 3, 12, 0
-2100, -1300, 1500, 0, image_-002100_-001300_+001500.png, 4, 12, 0
-2000, -1300, 1500, 0, image_-002000_-001300_+001500.png, 5, 12, 0
-1900, -1300, 1500, 0, image_-001900_-001300_+001500.png, 6, 12, 0
-1800, -1300, 1500, 0, image_-001800_-001300_+001500.png, 7, 12, 0
-1700, -1300, 1500, 0, image_-001700_-001300_+001500.png, 8, 12, 0
-1600, -1300, 1500, 0, image_-001600_-001300_+001500.png, 9, 12, 0
-1500, -1300, 1500, 0, image_-001500_-001300_+001500.png, 10, 12, 0
-1400, -1300, 1500, 0, image_-001400_-001300_+001500.png, 11, 12, 0
-1300, -1300, 1500, 0, image_-001300_-001300_+001500.png, 12, 12, 0
-1200, -1300, 1500, 0, image_-001200_-001300_+001500.png, 13, 12, 0
-1100, -1300, 1500, 0, image_-001100_-001300_+001500.png, 14, 12, 0
-1000, -1300, 1500, 0, image_-001000_-001300_+001500.png, 15, 12, 0
-900, -1300, 1500, 0, image_-000900_-001300_+001500.png, 16, 12, 0
-800, -1300, 1500, 0, image_-000800_-001300_+001500.png, 17, 12, 0
-700, -1300, 1500, 0, image_-000700_-001300_+001500.png, 18, 12, 0
-600, -1300, 1500, 0, image_-000600_-001300_+001500.png, 19, 12, 0
-500, -1300, 1500, 0, image_-000500_-001300_+001500.png, 20, 12, 0
-400, -1300, 1500, 0, image_-000400_-001300_+001500.png, 21, 12, 0
-300, -1300, 1500, 0, image_-000300_-001300_+001500.png, 22, 12, 0
-200, -1300, 1500, 0, image_-000200_-001300_+001500.png, 23, 12, 0
-100, -1300, 1500, 0, image_-000100_-001300_+001500.png, 24, 12, 0
0, -1300, 1500, 0, image_+000000_-001300_+001500.png, 25, 12, 0
100, -1300, 1500, 0, image_+000100_-001300_+001500.png, 26, 12, 0
200, -1300, 1500, 0, image_+000200_-001300_+001500.png, 27, 12, 0
300, -1300, 1500, 0, image_+000300_-001300_+001500.png, 28, 12, 0
400, -1300, 1500, 0, image_+000400_-001300_+001500.png, 29, 12, 0
500, -1300, 1500, 0, image_+000500_-001300_+001500.png, 30, 12, 0
600, -1300, 1500, 0, image_+000600_-001300_+001500.png, 31, 12, 0
700, -1300, 1500, 0, image_+000700_-001300_+001500.png, 32, 12, 0
800, -1300, 1500, 0, image_+000800_-001300_+001500.png, 33, 12, 0
900, -1300, 1500, 0, image_+000900_-001300_+001500.png, 34, 12, 0
1000, -1300, 1500, 0, image_+001000_-001300_+001500.png, 35, 12, 0
1100, -1300, 1500, 0, image_+001100_-001300_+001500.png, 36, 12, 0
1200, -1300, 1500, 0, image_+001200_-001300_+001500.png, 37, 12, 0
1300, -1300, 1500, 0, image_+001300_-001300_+001500.png, 38, 12, 0
1400, -1300, 1500, 0, image_+001400_-001300_+001500.png, 39, 12, 0
1500, -1300, 1500, 0, image_+001500_-001300_+001500.png, 40, 12, 0
1600, -1300, 1500, 0, image_+001600_-001300_+001500.png, 41, 12, 0
1700, -1300, 1500, 0, image_+001700_-001300_+001500.png, 42, 12, 0
1800, -1300, 1500, 0, image_+001800_-001300_+001500.png, 43, 12, 0
1900, -1300, 1500, 0, image_+001900_-001300_+001500.png, 44, 12, 0
2000, -1300, 1500, 0, image_+002000_-001300_+001500.png, 45, 12, 0
2100, -1300, 1500, 0, image_+002100_-001300_+001500.png, 46, 12, 0
2200, -1300, 1500, 0, image_+002200_-001300_+001500.png, 47, 12, 0
2300, -1300, 1500, 0, image_+002300_-001300_+001500.png, 48, 12, 0
2400, -1300, 1500, 0, image_+002400_-001300_+001500.png, 49, 12, 0
2500, -1300, 1500, 0, image_+002500_-001300_+001500.png, 50, 12, 0
-2500, -1200, 1500, 0, image_-002500_-001200_+001500.png, 0, 13, 0
-2400, -1200, 1500, 0, image_-002400_-001200_+001500.png, 1, 13, 0
-2300, -1200, 1500, 0, image_-002300_-001200_+001500.png, 2, 13, 0
-2200, -1200, 1500, 0, image_-002200_-001200_+001500.png, 3, 13, 0
-2100, -1200, 1500, 0, image_-002100_-001200_+001500.png, 4, 13, 0
-2000, -1200, 1500, 0, image_-002000_-001200_+001500.png, 5, 13, 0
-1900, -1200, 1500, 0, image_-001900_-001200_+001500.png, 6, 13, 0
-1800, -1200, 1500, 0, image_-001800_-001200_+001500.png, 7, 13, 0
-1700, -1200, 1500, 0, image_-001700_-001200_+001500.png, 8, 13, 0
-1600, -1200, 1500, 0, image_-001600_-001200_+001500.png, 9, 13, 0
-1500, -1200, 1500, 0, image_-001500_-001200_+001500.png, 10, 13, 0
-1400, -1200, 1500, 0, image_-001400_-001200_+001500.png, 11, 13, 0
-1300, -1200, 1500, 0, image_-001300_-001200_+001500.png, 12, 13, 0
-1200, -1200, 1500, 0, image_-001200_-001200_+001500.png, 13, 13, 0
-1100, -1200, 1500, 0, image_-001100_-001200_+001500.png, 14, 13, 0
-1000, -1200, 1500, 0, image_-001000_-001200_+001500.png, 15, 13, 0
-900, -1200, 1500, 0, image_-000900_-001200_+001500.png, 16, 13, 0
-800, -1200, 1500, 0, image_-000800_-001200_+001500.png, 17, 13, 0
-700, -1200, 1500, 0, image_-000700_-001200_+001500.png, 18, 13, 0
-600, -1200, 1500, 0, image_-000600_-001200_+001500.png, 19, 13, 0
-500, -1200, 1500, 0, image_-000500_-001200_+001500.png, 20, 13, 0
-400, -1200, 1500, 0, image_-000400_-001200_+001500.png, 21, 13, 0
-300, -1200, 1500, 0, image_-000300_-001200_+001500.png, 22, 13, 0
-200, -1200, 1500, 0, image_-000200_-001200_+001500.png, 23, 13, 0
-100, -1200, 1500, 0, image_-000100_-001200_+001500.png, 24, 13, 0
0, -1200, 1500, 0, image_+000000_-001200_+001500.png, 25, 13, 0
100, -1200, 1500, 0, image_+000100_-001200_+001500.png, 26, 13, 0
200, -1200, 1500, 0, image_+000200_-001200_+001500.png, 27, 13, 0
300, -1200, 1500, 0, image_+000300_-001200_+001500.png, 28, 13, 0
400, -1200, 1500, 0, image_+000400_-001200_+001500.png, 29, 13, 0
500, -1200, 1500, 0, image_+000500_-001200_+001500.png, 30, 13, 0
600, -1200, 1500, 0, image_+000600_-001200_+001500.png, 31, 13, 0
700, -1200, 1500, 0, image_+000700_-001200_+001500.png, 32, 13, 0
800, -1200, 1500, 0, image_+000800_-001200_+001500.png, 33, 13, 0
900, -1200, 1500, 0, image_+000900_-001200_+001500.png, 34, 13, 0
1000, -1200, 1500, 0, image_+001000_-001200_+001500.png, 35, 13, 0
1100, -1200, 1500, 0, image_+001100_-001200_+001500.png, 36, 13, 0
1200, -1200, 1500, 0, image_+001200_-001200_+001500.png, 37, 13, 0
1300, -1200, 1500, 0, image_+001300_-001200_+001500.png, 38, 13, 0
1400, -1200, 1500, 0, image_+001400_-001200_+001500.png, 39, 13, 0
1500, -1200, 1500, 0, image_+001500_-001200_+001500.png, 40, 13, 0
1600, -1200, 1500, 0, image_+001600_-001200_+001500.png, 41, 13, 0
1700, -1200, 1500, 0, image_+001700_-001200_+001500.png, 42, 13, 0
